1557970156.256:1663818817,2E60DE5D-3E4A-A7ED-08ED-D91E791C0E9C:bash,EXECUTE,CC195537-4822-E61A-039E-5D151DEBCF5F,b'whoami',null
1557969899.691:1663234784,E6FB6E92-F941-2BCC-FA82-52BAB0D56404:sudo,FORK,E0A72DF2-EB5A-18C4-C84D-BFC90C22B8D3,sudo,null
1557969899.691:1663234743,E892743E-98B9-785C-6D0D-24A927CBF19F:sudo,CHANGE_PRINCIPAL,E6FB6E92-F941-2BCC-FA82-52BAB0D56404,sudo,null
1557969899.691:1663234730,1C1FC04A-E08F-C352-6471-8D061ECE58D1:sudo,CHANGE_PRINCIPAL,E892743E-98B9-785C-6D0D-24A927CBF19F,sudo,null
1557969899.691:1663234726,E892743E-98B9-785C-6D0D-24A927CBF19F:sudo,CHANGE_PRINCIPAL,1C1FC04A-E08F-C352-6471-8D061ECE58D1,sudo,null
1557969899.691:1663234717,E892743E-98B9-785C-6D0D-24A927CBF19F:sudo,MMAP,6C077190-DBB6-664D-8280-B3D04B5DC371,/etc/shadow,null
1557969899.687:1663234693,E892743E-98B9-785C-6D0D-24A927CBF19F:sudo,MMAP,6C077190-DBB6-664D-8280-B3D04B5DC371,/etc/shadow,null
1557969899.583:1663233516,127C52C5-05E9-A239-0E74-E0423A41D7CC:sudo,CHANGE_PRINCIPAL,E892743E-98B9-785C-6D0D-24A927CBF19F,sudo,null
1557969899.583:1663233505,1C1FC04A-E08F-C352-6471-8D061ECE58D1:sudo,CHANGE_PRINCIPAL,127C52C5-05E9-A239-0E74-E0423A41D7CC,sudo,null
1557969899.583:1663233498,1C1FC04A-E08F-C352-6471-8D061ECE58D1:sudo,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557969899.583:1663233497,1C1FC04A-E08F-C352-6471-8D061ECE58D1:sudo,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557969899.583:1663233475,C7688336-CA75-FCC7-7F36-2B76F0171170:sudo,CHANGE_PRINCIPAL,1C1FC04A-E08F-C352-6471-8D061ECE58D1,sudo,null
1557969899.583:1663233471,1C1FC04A-E08F-C352-6471-8D061ECE58D1:sudo,CHANGE_PRINCIPAL,C7688336-CA75-FCC7-7F36-2B76F0171170,sudo,null
1557969899.583:1663233467,C7688336-CA75-FCC7-7F36-2B76F0171170:sudo,CHANGE_PRINCIPAL,1C1FC04A-E08F-C352-6471-8D061ECE58D1,sudo,null
1557969899.583:1663233463,1C1FC04A-E08F-C352-6471-8D061ECE58D1:sudo,CHANGE_PRINCIPAL,C7688336-CA75-FCC7-7F36-2B76F0171170,sudo,null
1557969899.583:1663233459,C7688336-CA75-FCC7-7F36-2B76F0171170:sudo,CHANGE_PRINCIPAL,1C1FC04A-E08F-C352-6471-8D061ECE58D1,sudo,null
1557969899.583:1663233455,1C1FC04A-E08F-C352-6471-8D061ECE58D1:sudo,CHANGE_PRINCIPAL,C7688336-CA75-FCC7-7F36-2B76F0171170,sudo,null
1557969899.583:1663233451,C7688336-CA75-FCC7-7F36-2B76F0171170:sudo,CHANGE_PRINCIPAL,1C1FC04A-E08F-C352-6471-8D061ECE58D1,sudo,null
1557969899.583:1663233447,E892743E-98B9-785C-6D0D-24A927CBF19F:sudo,CHANGE_PRINCIPAL,C7688336-CA75-FCC7-7F36-2B76F0171170,sudo,null
1557969899.579:1663233272,27A01D04-E18D-7ADB-D611-D41E9CD491DA:bash,EXECUTE,E892743E-98B9-785C-6D0D-24A927CBF19F,b'sudo sysctl vm.dirty_ratio=1',null
1557969899.579:1663233272,2B19140F-5502-C767-4FB5-CCF448465293:bash,CHANGE_PRINCIPAL,27A01D04-E18D-7ADB-D611-D41E9CD491DA,bash,null
1557969899.579:1663233266,589B7D76-0C17-72C7-5D3B-4FF1C4EEABAA:bash,FORK,2B19140F-5502-C767-4FB5-CCF448465293,bash,null
1557969899.239:1663219459,E5D2DDCA-9B1A-DCF5-DB16-A4436ED92925:sshd,EXECUTE,589B7D76-0C17-72C7-5D3B-4FF1C4EEABAA,bash,null
1557969899.239:1663219336,36D0EB73-14CC-406F-309F-59C768794B98:sshd,FORK,E5D2DDCA-9B1A-DCF5-DB16-A4436ED92925,sshd,null
1557969899.239:1663219263,A773CE1A-7ECC-CA74-BCE6-21CD6609483F:sshd,CHANGE_PRINCIPAL,36D0EB73-14CC-406F-309F-59C768794B98,sshd,null
1557969899.239:1663219241,42D06C62-238A-9933-3623-08CDFC6A8583:sshd,CHANGE_PRINCIPAL,A773CE1A-7ECC-CA74-BCE6-21CD6609483F,sshd,null
1557969899.239:1663219238,DA0F4967-0286-5D0E-7ED0-F20B38A93C13:sshd,FORK,42D06C62-238A-9933-3623-08CDFC6A8583,sshd,null
1557969898.939:1663206540,A224F38A-CC32-56EB-29E4-63AF34D287D0:sshd,CHANGE_PRINCIPAL,DA0F4967-0286-5D0E-7ED0-F20B38A93C13,sshd,null
1557969898.939:1663206539,16DBD22D-DC1C-498E-4FFC-06B415E5E45D:sshd,CHANGE_PRINCIPAL,A224F38A-CC32-56EB-29E4-63AF34D287D0,sshd,null
1557969898.939:1663206538,A224F38A-CC32-56EB-29E4-63AF34D287D0:sshd,CHANGE_PRINCIPAL,16DBD22D-DC1C-498E-4FFC-06B415E5E45D,sshd,null
1557969898.939:1663206537,DA0F4967-0286-5D0E-7ED0-F20B38A93C13:sshd,CHANGE_PRINCIPAL,A224F38A-CC32-56EB-29E4-63AF34D287D0,sshd,null
1557969898.939:1663206482,DA0F4967-0286-5D0E-7ED0-F20B38A93C13:sshd,MMAP,6C077190-DBB6-664D-8280-B3D04B5DC371,/etc/shadow,null
1557969898.931:1663206454,DA0F4967-0286-5D0E-7ED0-F20B38A93C13:sshd,MMAP,6C077190-DBB6-664D-8280-B3D04B5DC371,/etc/shadow,null
1557969898.827:1663205942,DA0F4967-0286-5D0E-7ED0-F20B38A93C13:sshd,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557969898.827:1663205941,DA0F4967-0286-5D0E-7ED0-F20B38A93C13:sshd,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557969898.723:1663205274,1805560D-60D2-2072-8D94-541827BD5A56:sshd,EXECUTE,DA0F4967-0286-5D0E-7ED0-F20B38A93C13,sshd,null
1557969898.723:1663205253,3E8119A1-F9B4-0931-53D3-3FF11EEA5228:sshd,FORK,1805560D-60D2-2072-8D94-541827BD5A56,sshd,null
1557969621.714:1662597866,8C8ABEF4-A371-9A15-2177-15CD277F0790:sshd,MMAP,6C077190-DBB6-664D-8280-B3D04B5DC371,/etc/shadow,null
1557969621.706:1662597810,8C8ABEF4-A371-9A15-2177-15CD277F0790:sshd,MMAP,6C077190-DBB6-664D-8280-B3D04B5DC371,/etc/shadow,null
1557969621.606:1662596623,8C8ABEF4-A371-9A15-2177-15CD277F0790:sshd,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557969621.606:1662596622,8C8ABEF4-A371-9A15-2177-15CD277F0790:sshd,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557969621.534:1662596012,53F98DCA-02EB-12E9-99C8-CF6A473AAFB5:sshd,EXECUTE,8C8ABEF4-A371-9A15-2177-15CD277F0790,sshd,null
1557969621.530:1662595991,3E8119A1-F9B4-0931-53D3-3FF11EEA5228:sshd,FORK,53F98DCA-02EB-12E9-99C8-CF6A473AAFB5,sshd,null
1557969514.857:1662358870,B2BA9FC7-6A47-9B67-3B85-6210C61C4B00:sshd,MMAP,6C077190-DBB6-664D-8280-B3D04B5DC371,/etc/shadow,null
1557969514.841:1662358812,B2BA9FC7-6A47-9B67-3B85-6210C61C4B00:sshd,MMAP,6C077190-DBB6-664D-8280-B3D04B5DC371,/etc/shadow,null
1557969514.681:1662358270,B2BA9FC7-6A47-9B67-3B85-6210C61C4B00:sshd,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557969514.681:1662358269,B2BA9FC7-6A47-9B67-3B85-6210C61C4B00:sshd,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557969514.569:1662357595,EE36F684-F79D-6D24-A999-6F57D2A11530:sshd,EXECUTE,B2BA9FC7-6A47-9B67-3B85-6210C61C4B00,sshd,null
1557969514.569:1662357574,3E8119A1-F9B4-0931-53D3-3FF11EEA5228:sshd,FORK,EE36F684-F79D-6D24-A999-6F57D2A11530,sshd,null
1557969424.817:1662284604,D3766F70-214B-383F-C644-3252E9B8F57C:sshd,MMAP,6C077190-DBB6-664D-8280-B3D04B5DC371,/etc/shadow,null
1557969424.797:1662284576,D3766F70-214B-383F-C644-3252E9B8F57C:sshd,MMAP,6C077190-DBB6-664D-8280-B3D04B5DC371,/etc/shadow,null
1557969424.693:1662284318,D3766F70-214B-383F-C644-3252E9B8F57C:sshd,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557969424.693:1662284317,D3766F70-214B-383F-C644-3252E9B8F57C:sshd,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557969424.593:1662283847,3218E64B-436B-C2D3-43E9-80EFBD1039AA:sshd,EXECUTE,D3766F70-214B-383F-C644-3252E9B8F57C,sshd,null
1557969424.593:1662283826,3E8119A1-F9B4-0931-53D3-3FF11EEA5228:sshd,FORK,3218E64B-436B-C2D3-43E9-80EFBD1039AA,sshd,null
1557969421.105:1662282227,4C032A72-464A-3140-13D6-97F2F7FD0289:cron,MMAP,6C077190-DBB6-664D-8280-B3D04B5DC371,/etc/shadow,null
1557969325.920:1662243747,DFDC745D-3814-EBE3-E359-E62FCE51A95A:sshd,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557969325.920:1662243746,DFDC745D-3814-EBE3-E359-E62FCE51A95A:sshd,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557969325.920:1662243727,DFDC745D-3814-EBE3-E359-E62FCE51A95A:sshd,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557969325.920:1662243723,DFDC745D-3814-EBE3-E359-E62FCE51A95A:sshd,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557969325.920:1662243625,4EF373DC-4633-9938-FE11-2A3D45D640A3:sshd,CHANGE_PRINCIPAL,DFDC745D-3814-EBE3-E359-E62FCE51A95A,sshd,null
1557969325.920:1662243624,4EF373DC-4633-9938-FE11-2A3D45D640A3:sshd,CHANGE_PRINCIPAL,4EF373DC-4633-9938-FE11-2A3D45D640A3,sshd,null
1557969325.920:1662243623,DFDC745D-3814-EBE3-E359-E62FCE51A95A:sshd,CHANGE_PRINCIPAL,4EF373DC-4633-9938-FE11-2A3D45D640A3,sshd,null
1557969319.596:1662238558,CD8A2561-388C-BBFF-81C6-979E012E5EB8:bash,EXECUTE,F0950DF3-D144-C22F-84B6-9C6D3979C651,b'ps',null
1557969319.596:1662238552,5C9C2418-6215-AD69-ABC1-12215A356220:bash,FORK,CD8A2561-388C-BBFF-81C6-979E012E5EB8,bash,null
1557969313.384:1662232901,10AE88C0-4B4B-383B-B88D-F888C648978E:bash,EXECUTE,FBF2EF37-397F-2031-97B4-5963102034FF,b'ps -aux',null
1557969313.384:1662232895,5C9C2418-6215-AD69-ABC1-12215A356220:bash,FORK,10AE88C0-4B4B-383B-B88D-F888C648978E,bash,null
1557969308.092:1662227832,2691E802-4FBE-19CF-D3D6-73C1C30B0CD3:bash,EXECUTE,3908EBBA-A90F-8999-A7E5-C486E6FD24D0,b'ps -aux',null
1557969308.088:1662227826,5C9C2418-6215-AD69-ABC1-12215A356220:bash,FORK,2691E802-4FBE-19CF-D3D6-73C1C30B0CD3,bash,null
1557969303.880:1662224076,6B9C117F-BC4F-8929-0A93-14C65E4E11E3:cat,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557969303.880:1662224073,6B9C117F-BC4F-8929-0A93-14C65E4E11E3:cat,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557969303.876:1662224053,68DBACA2-B4FE-53B8-0882-07D22BB73DC1:bash,EXECUTE,6B9C117F-BC4F-8929-0A93-14C65E4E11E3,b'cat /etc/hosts',null
1557969303.876:1662224045,5C9C2418-6215-AD69-ABC1-12215A356220:bash,FORK,68DBACA2-B4FE-53B8-0882-07D22BB73DC1,bash,null
1557969303.700:1662221249,BD9721C4-B96D-8D7B-59A2-07FAD898B1F5:sshd,EXECUTE,5C9C2418-6215-AD69-ABC1-12215A356220,bash,null
1557969303.696:1662221131,9C08F67D-8313-6FBD-3012-DF8BACD5822B:sshd,FORK,BD9721C4-B96D-8D7B-59A2-07FAD898B1F5,sshd,null
1557969303.696:1662221114,DFDC745D-3814-EBE3-E359-E62FCE51A95A:sshd,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557969303.696:1662221113,DFDC745D-3814-EBE3-E359-E62FCE51A95A:sshd,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557969303.696:1662221053,D420363D-0048-3C2C-8F0C-DF9315139CF2:sshd,CHANGE_PRINCIPAL,9C08F67D-8313-6FBD-3012-DF8BACD5822B,sshd,null
1557969303.696:1662221042,D420363D-0048-3C2C-8F0C-DF9315139CF2:sshd,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557969303.696:1662221041,D420363D-0048-3C2C-8F0C-DF9315139CF2:sshd,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557969303.696:1662221026,A1C40E7B-1B1B-2054-D897-6B1D5821C393:sshd,CHANGE_PRINCIPAL,D420363D-0048-3C2C-8F0C-DF9315139CF2,sshd,null
1557969303.696:1662221023,DFDC745D-3814-EBE3-E359-E62FCE51A95A:sshd,FORK,A1C40E7B-1B1B-2054-D897-6B1D5821C393,sshd,null
1557969303.696:1662221016,DFDC745D-3814-EBE3-E359-E62FCE51A95A:sshd,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557969303.696:1662221015,DFDC745D-3814-EBE3-E359-E62FCE51A95A:sshd,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557969303.400:1662208465,EEFDFF7E-ACA9-A6A2-CCA7-5E7C5AB8008A:sshd,CHANGE_PRINCIPAL,DFDC745D-3814-EBE3-E359-E62FCE51A95A,sshd,null
1557969303.400:1662208464,B126DEFB-4420-0B7B-35C6-B5A99D3795D8:sshd,CHANGE_PRINCIPAL,EEFDFF7E-ACA9-A6A2-CCA7-5E7C5AB8008A,sshd,null
1557969303.400:1662208463,EEFDFF7E-ACA9-A6A2-CCA7-5E7C5AB8008A:sshd,CHANGE_PRINCIPAL,B126DEFB-4420-0B7B-35C6-B5A99D3795D8,sshd,null
1557969303.400:1662208462,DFDC745D-3814-EBE3-E359-E62FCE51A95A:sshd,CHANGE_PRINCIPAL,EEFDFF7E-ACA9-A6A2-CCA7-5E7C5AB8008A,sshd,null
1557969303.400:1662208441,DFDC745D-3814-EBE3-E359-E62FCE51A95A:sshd,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557969303.400:1662208440,DFDC745D-3814-EBE3-E359-E62FCE51A95A:sshd,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557969303.400:1662208402,DFDC745D-3814-EBE3-E359-E62FCE51A95A:sshd,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557969303.400:1662208401,DFDC745D-3814-EBE3-E359-E62FCE51A95A:sshd,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557969303.400:1662208395,DFDC745D-3814-EBE3-E359-E62FCE51A95A:sshd,MMAP,6C077190-DBB6-664D-8280-B3D04B5DC371,/etc/shadow,null
1557969303.400:1662208373,DFDC745D-3814-EBE3-E359-E62FCE51A95A:sshd,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557969303.400:1662208372,DFDC745D-3814-EBE3-E359-E62FCE51A95A:sshd,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557969303.392:1662208362,DFDC745D-3814-EBE3-E359-E62FCE51A95A:sshd,MMAP,6C077190-DBB6-664D-8280-B3D04B5DC371,/etc/shadow,null
1557969303.096:1662208131,DFDC745D-3814-EBE3-E359-E62FCE51A95A:sshd,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557969303.096:1662208130,DFDC745D-3814-EBE3-E359-E62FCE51A95A:sshd,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557969303.096:1662208121,DFDC745D-3814-EBE3-E359-E62FCE51A95A:sshd,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557969303.032:1662207655,2DFF8E6A-4BC7-DAA0-F3F5-BAF824D3293C:sshd,EXECUTE,DFDC745D-3814-EBE3-E359-E62FCE51A95A,sshd,null
1557969303.032:1662207634,3E8119A1-F9B4-0931-53D3-3FF11EEA5228:sshd,FORK,2DFF8E6A-4BC7-DAA0-F3F5-BAF824D3293C,sshd,null
1557969210.908:1662154458,6A6AB4D5-019F-35A3-C9E2-C7388BB0A449:sshd,MMAP,6C077190-DBB6-664D-8280-B3D04B5DC371,/etc/shadow,null
1557969210.888:1662154430,6A6AB4D5-019F-35A3-C9E2-C7388BB0A449:sshd,MMAP,6C077190-DBB6-664D-8280-B3D04B5DC371,/etc/shadow,null
1557969210.784:1662154172,6A6AB4D5-019F-35A3-C9E2-C7388BB0A449:sshd,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557969210.784:1662154171,6A6AB4D5-019F-35A3-C9E2-C7388BB0A449:sshd,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557969210.688:1662153701,D782DB14-305B-F508-3E4D-5A7DDF8DD6BD:sshd,EXECUTE,6A6AB4D5-019F-35A3-C9E2-C7388BB0A449,sshd,null
1557969210.688:1662153680,3E8119A1-F9B4-0931-53D3-3FF11EEA5228:sshd,FORK,D782DB14-305B-F508-3E4D-5A7DDF8DD6BD,sshd,null
1557969176.572:1662118718,54E6BF59-C316-2AD5-A473-1C55478C69BE:sshd,MMAP,6C077190-DBB6-664D-8280-B3D04B5DC371,/etc/shadow,null
1557969176.556:1662118690,54E6BF59-C316-2AD5-A473-1C55478C69BE:sshd,MMAP,6C077190-DBB6-664D-8280-B3D04B5DC371,/etc/shadow,null
1557969176.368:1662118431,54E6BF59-C316-2AD5-A473-1C55478C69BE:sshd,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557969176.368:1662118430,54E6BF59-C316-2AD5-A473-1C55478C69BE:sshd,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557969176.260:1662117980,0BCB8E33-1E2E-68D4-5EF7-5FF92D486702:sshd,EXECUTE,54E6BF59-C316-2AD5-A473-1C55478C69BE,sshd,null
1557969176.260:1662117959,3E8119A1-F9B4-0931-53D3-3FF11EEA5228:sshd,FORK,0BCB8E33-1E2E-68D4-5EF7-5FF92D486702,sshd,null
1557969096.740:1662080492,8116F1DE-9D25-D7A0-7966-66AD7E831D0B:sshd,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557969096.740:1662080490,8116F1DE-9D25-D7A0-7966-66AD7E831D0B:sshd,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
1557969096.740:1662080468,8116F1DE-9D25-D7A0-7966-66AD7E831D0B:sshd,READ,ED1F91C8-517C-6835-0835-43FA2A19771C,/etc/hosts,null
