,host,detection_timestamp,Compromised Process,Inter_process,SYSCALL_2,detection_details,threat_Score,certainity_Score
54,ta1-trace-2,2019-05-14T11:07:18.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:1F717ABE-7603-A71A-8F58-5AC6BADEE7E0,EXECUTE,sh,2.0,0.0
55,ta1-trace-2,2019-05-14T11:19:44.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:C2483AA7-FFCA-80C9-A62E-25245934E3AC,EXECUTE,sh,2.0,0.0
56,ta1-trace-2,2019-05-14T11:09:43.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:9BF17643-1074-1A3A-9574-C3637E2BF9B8,EXECUTE,sh,2.0,0.0
57,ta1-trace-2,2019-05-14T12:16:33.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:BF4B0033-9CC8-E151-640E-FDB721FACB6A,EXECUTE,sh,2.0,0.0
58,ta1-trace-2,2019-05-14T11:30:59.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:475B2700-08B9-78A2-F542-DE445F34E58C,EXECUTE,sh,2.0,0.0
59,ta1-trace-2,2019-05-14T12:25:22.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:47CFCF72-DC9D-FF5B-399C-B3CF5E09EB04,EXECUTE,sh,2.0,0.0
60,ta1-trace-2,2019-05-14T12:03:42.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:22601BA0-8793-D5A5-12B5-5903ECA59845,EXECUTE,sh,2.0,0.0
61,ta1-trace-2,2019-05-14T12:03:31.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:ECEE695C-CC45-F7CF-2A92-72FDA5BC470D,EXECUTE,sh,2.0,0.0
62,ta1-trace-2,2019-05-14T11:32:54.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:2A4FAFCA-3C0F-BC07-0AA5-8B2A79ADDFE7,EXECUTE,sh,2.0,0.0
63,ta1-trace-2,2019-05-14T12:03:47.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:08A6F921-6D2F-305E-7CC8-CB7158DCA851,EXECUTE,sh,2.0,0.0
64,ta1-trace-2,2019-05-14T11:31:39.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:522B221D-61A6-61AC-9BA7-1AEA40C4A5AB,EXECUTE,sh,2.0,0.0
65,ta1-trace-2,2019-05-14T12:07:52.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:A1443270-EBD6-C433-9F10-E2895B5958B1,EXECUTE,sh,2.0,0.0
66,ta1-trace-2,2019-05-14T11:41:34.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:1C14AA7C-5145-8965-96FD-3EEEF57FBCE5,EXECUTE,sh,2.0,0.0
67,ta1-trace-2,2019-05-14T12:09:49.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:54F817BD-57B4-5F8E-0FF1-E815162268A0,EXECUTE,sh,2.0,0.0
68,ta1-trace-2,2019-05-14T11:53:44.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:35210053-2A54-6F52-1BC8-DA6002294F99,EXECUTE,sh,2.0,0.0
69,ta1-trace-2,2019-05-14T12:06:00.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:AFD43235-8022-AB1D-4897-7010B4458D0F,EXECUTE,sh,2.0,0.0
70,ta1-trace-2,2019-05-14T12:04:44.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:E5335A00-8A59-04AB-AB0E-E47895848F83,EXECUTE,sh,2.0,0.0
71,ta1-trace-2,2019-05-14T12:19:13.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:FDBAE0A4-AC56-4902-7A5D-C26C28535153,EXECUTE,sh,2.0,0.0
72,ta1-trace-2,2019-05-14T11:54:51.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:ACD4F82F-39D7-59B0-0554-4B91EF7E59EA,EXECUTE,sh,2.0,0.0
73,ta1-trace-2,2019-05-14T12:03:46.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:2B3A1E08-469F-CF41-CA56-784FD0E1B103,EXECUTE,sh,2.0,0.0
74,ta1-trace-2,2019-05-14T12:07:19.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:94BD8351-83EF-CA9A-22B7-E3C7CE67FAEC,EXECUTE,sh,2.0,0.0
75,ta1-trace-2,2019-05-14T12:14:14.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:C33741AD-1326-B64E-A724-08BC9A7CA561,EXECUTE,sh,2.0,0.0
76,ta1-trace-2,2019-05-14T12:05:54.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:D23CF3DC-99F8-E82C-AFF1-72C33912895B,EXECUTE,sh,2.0,0.0
77,ta1-trace-2,2019-05-14T12:05:31.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:E736E6EE-54AC-19B4-B2EA-438A9ECBA370,EXECUTE,sh,2.0,0.0
78,ta1-trace-2,2019-05-14T12:04:05.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:33121F0E-47AA-52F0-63C5-741FE088F778,EXECUTE,sh,2.0,0.0
79,ta1-trace-2,2019-05-14T11:57:59.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:2CEFF57F-5EC7-4B87-164B-ECC3ABD02493,EXECUTE,sh,2.0,0.0
80,ta1-trace-2,2019-05-14T12:05:41.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:081510B8-6BC7-27E0-1349-A34C08F8E9DD,EXECUTE,sh,2.0,0.0
81,ta1-trace-2,2019-05-14T12:04:33.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:6E0D8678-7D44-BBC3-38E6-6F5BE5C2A7DB,EXECUTE,sh,2.0,0.0
82,ta1-trace-2,2019-05-14T12:24:02.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:F9677971-1E13-4686-FDD3-46649B69C3AE,EXECUTE,sh,2.0,0.0
83,ta1-trace-2,2019-05-14T12:02:19.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:B6B74ECF-7D3A-FD0F-9809-719D97DF3CB1,EXECUTE,sh,2.0,0.0
84,ta1-trace-2,2019-05-14T11:32:54.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:C7E13570-1C34-170C-A31E-F22D33DE9D53,EXECUTE,sh,2.0,0.0
85,ta1-trace-2,2019-05-14T11:58:23.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:3168A7F5-4708-A5AE-9BBA-230BA49B20B4,EXECUTE,sh,2.0,0.0
86,ta1-trace-2,2019-05-14T11:56:51.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:768A4DCD-B2A0-A0DE-4433-166620468B5F,EXECUTE,sh,2.0,0.0
87,ta1-trace-2,2019-05-14T12:07:58.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:A4C37A4C-52C1-5FD0-C037-3505C82B2081,EXECUTE,sh,2.0,0.0
88,ta1-trace-2,2019-05-14T12:04:16.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:F07BC666-6B9D-38A5-17E4-E698B5B61EBA,EXECUTE,sh,2.0,0.0
89,ta1-trace-2,2019-05-14T11:32:53.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:7FEA1787-7CBE-10A1-8ED4-DDEE623BE5D2,EXECUTE,sh,2.0,0.0
90,ta1-trace-2,2019-05-14T11:36:01.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:0F4193B1-BE8A-9E0B-3E21-4FF4B7FEECC3,EXECUTE,sh,2.0,0.0
91,ta1-trace-2,2019-05-14T12:05:26.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:7BE345D0-F921-5BF2-08F5-4092D3F4DB6A,EXECUTE,sh,2.0,0.0
92,ta1-trace-2,2019-05-14T11:31:31.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:5D8599AC-DB5C-C09C-D7D6-45A618A389CD,EXECUTE,sh,2.0,0.0
93,ta1-trace-2,2019-05-14T11:39:24.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:B41EB379-B955-87FC-65BC-C67A961AEDA6,EXECUTE,sh,2.0,0.0
94,ta1-trace-2,2019-05-14T11:43:10.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:A2721261-BD81-6AE8-3D65-AC458E3B1FBA,EXECUTE,sh,2.0,0.0
95,ta1-trace-2,2019-05-14T11:52:41.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:C71E82DC-1BE5-B5C0-D2FB-3E15A3C67661,EXECUTE,sh,2.0,0.0
96,ta1-trace-2,2019-05-14T11:37:25.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:DD5471B7-E233-D7E3-09FA-E362E4929366,EXECUTE,sh,2.0,0.0
97,ta1-trace-2,2019-05-14T12:09:40.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:ED05EFDF-52A6-96FB-EAA7-02AB9032B06C,EXECUTE,sh,2.0,0.0
98,ta1-trace-2,2019-05-14T12:23:38.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:6A892E23-F085-9804-DFD4-213CC66B682C,EXECUTE,sh,2.0,0.0
99,ta1-trace-2,2019-05-14T11:31:47.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:0E4C5EB4-C693-BEC0-2623-3B7185AFDBD1,EXECUTE,sh,2.0,0.0
100,ta1-trace-2,2019-05-14T12:07:53.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:5EBFAFB2-3895-0E9A-0501-990593A54FE4,EXECUTE,sh,2.0,0.0
101,ta1-trace-2,2019-05-14T11:39:22.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:FA769F47-6AEF-5F57-945C-9763422EE0DD,EXECUTE,sh,2.0,0.0
102,ta1-trace-2,2019-05-14T12:05:16.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:E0052996-9B7F-4FC6-6989-4F6853C5BC8A,EXECUTE,sh,2.0,0.0
103,ta1-trace-2,2019-05-14T12:03:57.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:6D22F939-9F53-9774-96AD-59B2CEA2996A,EXECUTE,sh,2.0,0.0
104,ta1-trace-2,2019-05-14T11:44:18.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:6E250508-25BF-BB0B-B2AE-CB922CD8B1FB,EXECUTE,sh,2.0,0.0
105,ta1-trace-2,2019-05-14T12:06:03.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:E707EF70-D514-2958-291C-EC9147CC41A2,EXECUTE,sh,2.0,0.0
106,ta1-trace-2,2019-05-14T11:30:58.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:DF28FA8E-D2DF-F14E-1FFE-C7E1FD41926A,EXECUTE,sh,2.0,0.0
107,ta1-trace-2,2019-05-14T12:04:14.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:55E8950F-9495-CE81-C3C0-5303F8459747,EXECUTE,sh,2.0,0.0
108,ta1-trace-2,2019-05-14T12:07:56.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:55A86ADC-21D8-3EB8-2382-0D7A743076BF,EXECUTE,sh,2.0,0.0
109,ta1-trace-2,2019-05-14T11:55:47.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:FEB1A462-8D65-8B5B-7C53-1550EA5CB7E4,EXECUTE,sh,2.0,0.0
110,ta1-trace-2,2019-05-14T12:07:29.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:9A381927-7649-14FD-6EC4-3D0C2C8944B4,EXECUTE,sh,2.0,0.0
111,ta1-trace-2,2019-05-14T12:23:41.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:E43B9CFF-13A1-8732-22EF-BF49469D2E7C,EXECUTE,sh,2.0,0.0
112,ta1-trace-2,2019-05-14T12:03:26.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:B661F7DE-EE67-D704-C47F-E01CFA16519A,EXECUTE,sh,2.0,0.0
113,ta1-trace-2,2019-05-14T11:34:23.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:C28927FC-5CD7-2CC9-A904-61133953AA85,EXECUTE,sh,2.0,0.0
114,ta1-trace-2,2019-05-14T11:32:43.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:7971A134-D85F-953C-4546-E9E627C662A0,EXECUTE,sh,2.0,0.0
115,ta1-trace-2,2019-05-14T11:28:23.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:4CC31AC8-5571-45EB-7E49-401C5347BBE6,EXECUTE,sh,2.0,0.0
116,ta1-trace-2,2019-05-14T11:44:03.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:2A2141B9-2C3B-7F8C-2EF1-3E3D25B77B89,EXECUTE,sh,2.0,0.0
117,ta1-trace-2,2019-05-14T12:17:47.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:E6304972-BA81-654D-1284-CBB3E8CDC774,EXECUTE,sh,2.0,0.0
118,ta1-trace-2,2019-05-14T12:04:00.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:84BFF0D7-F1FE-9D88-7F9B-0A15CA7EFB21,EXECUTE,sh,2.0,0.0
119,ta1-trace-2,2019-05-14T11:32:47.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:E3CBC9B0-1689-3E55-5A23-4E779143A3F8,EXECUTE,sh,2.0,0.0
120,ta1-trace-2,2019-05-14T11:41:47.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:1767591E-75D4-1A56-934C-636F9084AC69,EXECUTE,sh,2.0,0.0
121,ta1-trace-2,2019-05-14T11:37:34.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:F1B1532E-EC6A-D410-8DB1-ACDD1944C038,EXECUTE,sh,2.0,0.0
