,host,detection_timestamp,Compromised Process,Inter_process,SYSCALL_2,detection_details,threat_Score,certainity_Score
27,ta1-trace-2,2019-05-14T10:56:50.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:489D665F-182A-F1D5-FDBC-537C7A0B9783,EXECUTE,sh,2.0,0.0
28,ta1-trace-2,2019-05-14T10:58:27.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:F4A82372-02A4-4092-9EEC-7C4FF448A240,EXECUTE,sh,2.0,0.0
29,ta1-trace-2,2019-05-14T11:22:54.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:6E34F6C7-8178-FAB0-EA8C-7FAA7CD89DC6,EXECUTE,sh,2.0,0.0
30,ta1-trace-2,2019-05-14T11:22:56.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:B832EF52-E14A-5959-CE07-7AD83CB9DA3D,EXECUTE,sh,2.0,0.0
31,ta1-trace-2,2019-05-14T10:53:45.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:87EE6D90-9928-0F81-924C-7046F9280E08,EXECUTE,sh,2.0,0.0
32,ta1-trace-2,2019-05-14T11:11:57.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:9AF69A01-889E-81A5-0FA8-8213DFB04D31,EXECUTE,sh,2.0,0.0
33,ta1-trace-2,2019-05-14T11:09:43.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:9BF17643-1074-1A3A-9574-C3637E2BF9B8,EXECUTE,sh,2.0,0.0
34,ta1-trace-2,2019-05-14T11:12:57.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:7D1388F1-C1F9-9790-A9CD-22AA58AFD804,EXECUTE,sh,2.0,0.0
35,ta1-trace-2,2019-05-14T11:11:58.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:66EB639B-42D2-E7C2-0323-ADE33A083C54,EXECUTE,sh,2.0,0.0
36,ta1-trace-2,2019-05-14T10:56:55.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:BE6771FB-6446-D33F-0B37-EBFC333F8F4D,EXECUTE,sh,2.0,0.0
37,ta1-trace-2,2019-05-14T10:58:41.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:09E26464-DBAB-EF37-1A4A-EAD17084E002,EXECUTE,sh,2.0,0.0
38,ta1-trace-2,2019-05-14T11:04:57.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:972C2CEE-8D82-4E4E-36AB-CB8307B941BA,EXECUTE,sh,2.0,0.0
39,ta1-trace-2,2019-05-14T11:02:28.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:9F1BB93F-F057-6281-9C9A-EC79D9FE630B,EXECUTE,sh,2.0,0.0
40,ta1-trace-2,2019-05-14T11:06:16.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:89AD584B-F67A-6B4C-1365-7776CABC1E47,EXECUTE,sh,2.0,0.0
41,ta1-trace-2,2019-05-14T12:05:16.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:E0052996-9B7F-4FC6-6989-4F6853C5BC8A,EXECUTE,sh,2.0,0.0
42,ta1-trace-2,2019-05-14T12:03:31.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:ECEE695C-CC45-F7CF-2A92-72FDA5BC470D,EXECUTE,sh,2.0,0.0
43,ta1-trace-2,2019-05-14T12:07:53.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:5EBFAFB2-3895-0E9A-0501-990593A54FE4,EXECUTE,sh,2.0,0.0
44,ta1-trace-2,2019-05-14T12:05:54.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:D23CF3DC-99F8-E82C-AFF1-72C33912895B,EXECUTE,sh,2.0,0.0
45,ta1-trace-2,2019-05-14T11:44:03.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:2A2141B9-2C3B-7F8C-2EF1-3E3D25B77B89,EXECUTE,sh,2.0,0.0
46,ta1-trace-2,2019-05-14T11:45:17.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:1C64DB2E-835C-0FE5-0D1B-18F6D5CCA72A,EXECUTE,sh,2.0,0.0
47,ta1-trace-2,2019-05-14T12:03:47.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:08A6F921-6D2F-305E-7CC8-CB7158DCA851,EXECUTE,sh,2.0,0.0
48,ta1-trace-2,2019-05-14T12:14:14.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:C33741AD-1326-B64E-A724-08BC9A7CA561,EXECUTE,sh,2.0,0.0
49,ta1-trace-2,2019-05-14T11:57:59.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:2CEFF57F-5EC7-4B87-164B-ECC3ABD02493,EXECUTE,sh,2.0,0.0
50,ta1-trace-2,2019-05-14T11:32:54.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:C7E13570-1C34-170C-A31E-F22D33DE9D53,EXECUTE,sh,2.0,0.0
51,ta1-trace-2,2019-05-14T12:04:44.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:E5335A00-8A59-04AB-AB0E-E47895848F83,EXECUTE,sh,2.0,0.0
52,ta1-trace-2,2019-05-14T12:23:38.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:6A892E23-F085-9804-DFD4-213CC66B682C,EXECUTE,sh,2.0,0.0
53,ta1-trace-2,2019-05-14T11:34:23.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:C28927FC-5CD7-2CC9-A904-61133953AA85,EXECUTE,sh,2.0,0.0
54,ta1-trace-2,2019-05-14T12:03:46.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:2B3A1E08-469F-CF41-CA56-784FD0E1B103,EXECUTE,sh,2.0,0.0
55,ta1-trace-2,2019-05-14T11:56:51.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:768A4DCD-B2A0-A0DE-4433-166620468B5F,EXECUTE,sh,2.0,0.0
56,ta1-trace-2,2019-05-14T12:05:26.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:7BE345D0-F921-5BF2-08F5-4092D3F4DB6A,EXECUTE,sh,2.0,0.0
57,ta1-trace-2,2019-05-14T12:05:31.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:E736E6EE-54AC-19B4-B2EA-438A9ECBA370,EXECUTE,sh,2.0,0.0
58,ta1-trace-2,2019-05-14T11:44:18.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:6E250508-25BF-BB0B-B2AE-CB922CD8B1FB,EXECUTE,sh,2.0,0.0
59,ta1-trace-2,2019-05-14T12:17:47.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:E6304972-BA81-654D-1284-CBB3E8CDC774,EXECUTE,sh,2.0,0.0
60,ta1-trace-2,2019-05-14T12:07:58.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:A4C37A4C-52C1-5FD0-C037-3505C82B2081,EXECUTE,sh,2.0,0.0
61,ta1-trace-2,2019-05-14T12:16:33.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:BF4B0033-9CC8-E151-640E-FDB721FACB6A,EXECUTE,sh,2.0,0.0
62,ta1-trace-2,2019-05-14T11:39:24.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:B41EB379-B955-87FC-65BC-C67A961AEDA6,EXECUTE,sh,2.0,0.0
63,ta1-trace-2,2019-05-14T11:43:10.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:A2721261-BD81-6AE8-3D65-AC458E3B1FBA,EXECUTE,sh,2.0,0.0
64,ta1-trace-2,2019-05-14T11:58:23.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:3168A7F5-4708-A5AE-9BBA-230BA49B20B4,EXECUTE,sh,2.0,0.0
65,ta1-trace-2,2019-05-14T12:05:41.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:081510B8-6BC7-27E0-1349-A34C08F8E9DD,EXECUTE,sh,2.0,0.0
66,ta1-trace-2,2019-05-14T12:03:26.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:B661F7DE-EE67-D704-C47F-E01CFA16519A,EXECUTE,sh,2.0,0.0
67,ta1-trace-2,2019-05-14T12:04:16.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:F07BC666-6B9D-38A5-17E4-E698B5B61EBA,EXECUTE,sh,2.0,0.0
68,ta1-trace-2,2019-05-14T12:09:40.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:ED05EFDF-52A6-96FB-EAA7-02AB9032B06C,EXECUTE,sh,2.0,0.0
69,ta1-trace-2,2019-05-14T12:23:41.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:E43B9CFF-13A1-8732-22EF-BF49469D2E7C,EXECUTE,sh,2.0,0.0
70,ta1-trace-2,2019-05-14T12:06:00.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:AFD43235-8022-AB1D-4897-7010B4458D0F,EXECUTE,sh,2.0,0.0
71,ta1-trace-2,2019-05-14T12:09:49.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:54F817BD-57B4-5F8E-0FF1-E815162268A0,EXECUTE,sh,2.0,0.0
72,ta1-trace-2,2019-05-14T12:24:02.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:F9677971-1E13-4686-FDD3-46649B69C3AE,EXECUTE,sh,2.0,0.0
73,ta1-trace-2,2019-05-14T11:36:01.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:0F4193B1-BE8A-9E0B-3E21-4FF4B7FEECC3,EXECUTE,sh,2.0,0.0
74,ta1-trace-2,2019-05-14T11:53:44.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:35210053-2A54-6F52-1BC8-DA6002294F99,EXECUTE,sh,2.0,0.0
75,ta1-trace-2,2019-05-14T11:55:47.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:FEB1A462-8D65-8B5B-7C53-1550EA5CB7E4,EXECUTE,sh,2.0,0.0
76,ta1-trace-2,2019-05-14T11:37:25.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:DD5471B7-E233-D7E3-09FA-E362E4929366,EXECUTE,sh,2.0,0.0
77,ta1-trace-2,2019-05-14T12:04:00.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:84BFF0D7-F1FE-9D88-7F9B-0A15CA7EFB21,EXECUTE,sh,2.0,0.0
78,ta1-trace-2,2019-05-14T11:37:34.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:F1B1532E-EC6A-D410-8DB1-ACDD1944C038,EXECUTE,sh,2.0,0.0
79,ta1-trace-2,2019-05-14T12:19:13.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:FDBAE0A4-AC56-4902-7A5D-C26C28535153,EXECUTE,sh,2.0,0.0
80,ta1-trace-2,2019-05-14T11:32:54.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:2A4FAFCA-3C0F-BC07-0AA5-8B2A79ADDFE7,EXECUTE,sh,2.0,0.0
81,ta1-trace-2,2019-05-14T12:06:03.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:E707EF70-D514-2958-291C-EC9147CC41A2,EXECUTE,sh,2.0,0.0
82,ta1-trace-2,2019-05-14T11:41:47.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:1767591E-75D4-1A56-934C-636F9084AC69,EXECUTE,sh,2.0,0.0
83,ta1-trace-2,2019-05-14T12:04:54.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:6878B840-8F25-0A30-A6E9-9EF9881B0732,EXECUTE,sh,2.0,0.0
84,ta1-trace-2,2019-05-14T12:04:33.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:6E0D8678-7D44-BBC3-38E6-6F5BE5C2A7DB,EXECUTE,sh,2.0,0.0
85,ta1-trace-2,2019-05-14T12:07:56.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:55A86ADC-21D8-3EB8-2382-0D7A743076BF,EXECUTE,sh,2.0,0.0
86,ta1-trace-2,2019-05-14T11:52:41.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:C71E82DC-1BE5-B5C0-D2FB-3E15A3C67661,EXECUTE,sh,2.0,0.0
87,ta1-trace-2,2019-05-14T11:39:22.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:FA769F47-6AEF-5F57-945C-9763422EE0DD,EXECUTE,sh,2.0,0.0
88,ta1-trace-2,2019-05-14T12:07:52.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:A1443270-EBD6-C433-9F10-E2895B5958B1,EXECUTE,sh,2.0,0.0
89,ta1-trace-2,2019-05-14T12:04:14.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:55E8950F-9495-CE81-C3C0-5303F8459747,EXECUTE,sh,2.0,0.0
90,ta1-trace-2,2019-05-14T12:25:22.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:47CFCF72-DC9D-FF5B-399C-B3CF5E09EB04,EXECUTE,sh,2.0,0.0
91,ta1-trace-2,2019-05-14T12:07:29.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:9A381927-7649-14FD-6EC4-3D0C2C8944B4,EXECUTE,sh,2.0,0.0
92,ta1-trace-2,2019-05-14T12:03:57.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:6D22F939-9F53-9774-96AD-59B2CEA2996A,EXECUTE,sh,2.0,0.0
93,ta1-trace-2,2019-05-14T12:02:19.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:B6B74ECF-7D3A-FD0F-9809-719D97DF3CB1,EXECUTE,sh,2.0,0.0
94,ta1-trace-2,2019-05-14T11:32:53.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:7FEA1787-7CBE-10A1-8ED4-DDEE623BE5D2,EXECUTE,sh,2.0,0.0
95,ta1-trace-2,2019-05-14T12:07:19.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:94BD8351-83EF-CA9A-22B7-E3C7CE67FAEC,EXECUTE,sh,2.0,0.0
96,ta1-trace-2,2019-05-14T12:04:05.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:33121F0E-47AA-52F0-63C5-741FE088F778,EXECUTE,sh,2.0,0.0
97,ta1-trace-2,2019-05-14T11:41:34.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:1C14AA7C-5145-8965-96FD-3EEEF57FBCE5,EXECUTE,sh,2.0,0.0
98,ta1-trace-2,2019-05-14T11:54:51.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:ACD4F82F-39D7-59B0-0554-4B91EF7E59EA,EXECUTE,sh,2.0,0.0
99,ta1-trace-2,2019-05-14T12:03:42.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:22601BA0-8793-D5A5-12B5-5903ECA59845,EXECUTE,sh,2.0,0.0
100,ta1-trace-2,2019-05-14T12:58:19.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:BAA0567F-3C94-11D7-AA7D-B707602B0431,EXECUTE,sh,2.0,0.0
101,ta1-trace-2,2019-05-14T13:01:07.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:573A3DA0-5B82-BDE8-2A6B-24D9C4035465,EXECUTE,sh,2.0,0.0
102,ta1-trace-2,2019-05-14T13:02:29.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:7775FABE-2D79-489F-409C-A9D48C4044AC,EXECUTE,sh,2.0,0.0
103,ta1-trace-2,2019-05-14T13:01:56.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:D0578DAC-A12A-7F5E-3574-0497F47137A6,EXECUTE,sh,2.0,0.0
104,ta1-trace-2,2019-05-14T12:58:36.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:BD354E37-B45A-8FCF-A38F-D3E181C41C35,EXECUTE,sh,2.0,0.0
105,ta1-trace-2,2019-05-14T12:57:33.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:1EF6E20C-9096-5A5E-04EA-916A4EA80F7E,EXECUTE,sh,2.0,0.0
106,ta1-trace-2,2019-05-14T13:07:44.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:A32A8071-47E1-9404-CC2F-2F73AC6A5174,EXECUTE,sh,2.0,0.0
107,ta1-trace-2,2019-05-14T13:02:17.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:4216E8B5-7FD3-4F79-7203-63C9A9725AD5,EXECUTE,sh,2.0,0.0
108,ta1-trace-2,2019-05-14T13:04:04.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:80D211C8-EBF8-94F3-1A0C-14C9E93F0EB8,EXECUTE,sh,2.0,0.0
109,ta1-trace-2,2019-05-14T13:04:43.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:C6B48EF5-2100-55BB-F2B0-62610C7E1410,EXECUTE,sh,2.0,0.0
110,ta1-trace-2,2019-05-14T13:04:59.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:CA5BC34A-EB0D-11E0-38CA-5674ED229A40,EXECUTE,sh,2.0,0.0
111,ta1-trace-2,2019-05-14T13:02:08.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:21A4CE38-B8B3-1F05-5F60-E9A7FF8692F1,EXECUTE,sh,2.0,0.0
112,ta1-trace-2,2019-05-14T13:02:50.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:01F6A723-AC3C-8299-D4CF-65525772A601,EXECUTE,sh,2.0,0.0
113,ta1-trace-2,2019-05-14T13:03:52.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:48CDB626-5508-5638-620D-951406BF8B25,EXECUTE,sh,2.0,0.0
114,ta1-trace-2,2019-05-14T13:01:46.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:2B55B84E-1F38-98C0-84A6-255C6B90E365,EXECUTE,sh,2.0,0.0
115,ta1-trace-2,2019-05-14T13:03:51.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:8FB6A3B8-40F6-A95F-2F87-4A63996B4A8E,EXECUTE,sh,2.0,0.0
116,ta1-trace-2,2019-05-14T12:57:41.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:5AB6B9C0-D52A-9986-6C59-7CCA5808A33B,EXECUTE,sh,2.0,0.0
117,ta1-trace-2,2019-05-14T13:01:59.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:C2D44400-C557-E3E1-F013-385BFB47E219,EXECUTE,sh,2.0,0.0
118,ta1-trace-2,2019-05-14T13:06:33.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:4C7241C7-2F5C-3701-23B7-F82DCB058AD1,EXECUTE,sh,2.0,0.0
119,ta1-trace-2,2019-05-14T13:03:24.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:80FD6926-6A00-6B25-5F0E-9153F1B66691,EXECUTE,sh,2.0,0.0
120,ta1-trace-2,2019-05-14T13:03:17.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:AE0FAE43-773A-D111-D998-DBF43E63703A,EXECUTE,sh,2.0,0.0
121,ta1-trace-2,2019-05-14T13:03:03.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:9280B288-1CA1-16C7-2137-BD409B3951D8,EXECUTE,sh,2.0,0.0
