,host,detection_timestamp,Compromised Process,Inter_process,SYSCALL_2,detection_details,threat_Score,certainity_Score
23,ta1-trace-2,2019-05-14T10:27:24.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:34D47D4B-6324-8A8E-BFA9-740FDC637B91,FORK,sshd,2.0,10.0
24,ta1-trace-2,2019-05-14T10:26:11.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:D37B6430-37AC-3EFE-65A1-7DBA4A494235,EXECUTE,sshd,2.0,10.0
25,ta1-trace-2,2019-05-14T10:41:11.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:F105B221-FFAB-A5EB-7558-5D208A3DE317,EXECUTE,sshd,2.0,0.0
26,ta1-trace-2,2019-05-14T10:41:11.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:BFE610AA-0D98-F57E-6F9D-CD695A10D5DF,FORK,sshd,2.0,0.0
27,ta1-trace-2,2019-05-14T10:41:11.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:DFE6D5BE-D7C3-4827-1379-14CB0835C357,EXECUTE,sh,2.0,0.0
28,ta1-trace-2,2019-05-14T10:34:46.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:CB9E2ABB-35FE-DAEF-66F5-EEFC4AE4845F,EXECUTE,sshd,2.0,0.0
29,ta1-trace-2,2019-05-14T10:34:47.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:F279B2AA-71B5-C2A0-A0EA-EAEB1B087561,FORK,sshd,2.0,0.0
30,ta1-trace-2,2019-05-14T10:34:47.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:670E52C9-8828-37A4-1E86-BD5B62FACF59,EXECUTE,sh,2.0,0.0
31,ta1-trace-2,2019-05-14T10:27:39.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:A91E3819-6F33-1F5E-B3AB-E35C02D8F9B6,EXECUTE,sshd,2.0,10.0
32,ta1-trace-2,2019-05-14T10:27:39.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:D36C527F-6112-B569-77DF-AFDF9BFAD851,FORK,sshd,2.0,10.0
33,ta1-trace-2,2019-05-14T10:27:39.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:ECBAA767-6070-DE8C-CAB4-FE0B471F88F8,EXECUTE,sh,2.0,10.0
34,ta1-trace-2,2019-05-14T10:27:42.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:CB4C5B90-3510-B632-D04F-79E96FE621A9,EXECUTE,sshd,2.0,10.0
35,ta1-trace-2,2019-05-14T10:27:42.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:98A88A67-840B-FF7B-0A7E-F715958466A8,FORK,sshd,2.0,10.0
36,ta1-trace-2,2019-05-14T10:27:42.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:3E5AFC63-FC02-19DD-DDEC-A685BBEBAC10,EXECUTE,sh,2.0,10.0
37,ta1-trace-2,2019-05-14T10:27:58.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:C7D4E930-7966-DC5D-F042-1F829CB91F73,FORK,sshd,2.0,10.0
38,ta1-trace-2,2019-05-14T10:27:58.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:B87D4159-BE35-EDC2-BB28-5DCD8BE484C8,EXECUTE,sh,2.0,10.0
39,ta1-trace-2,2019-05-14T10:27:58.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sh:923DFCC7-D358-D2D2-8998-7EE5454B2454,FORK,sh,2.0,10.0
40,ta1-trace-2,2019-05-14T10:26:48.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:7F47D649-9DD5-3D0C-B0DD-884414740204,EXECUTE,sshd,2.0,10.0
41,ta1-trace-2,2019-05-14T10:33:15.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:9BB2EFB4-5D74-09DF-4D99-31608D74289D,EXECUTE,sshd,2.0,0.0
42,ta1-trace-2,2019-05-14T10:33:15.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:D926F4D5-4B6D-D04C-9B3D-B47AE90F0956,FORK,sshd,2.0,0.0
43,ta1-trace-2,2019-05-14T10:33:15.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:121A6CA1-2F5E-7C64-7752-042CF3EF2A3B,EXECUTE,sh,2.0,0.0
44,ta1-trace-2,2019-05-14T10:27:40.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:BBDF1FF5-5393-8CBA-145C-AF6744462658,EXECUTE,sshd,2.0,10.0
45,ta1-trace-2,2019-05-14T10:27:40.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:F9B54442-B430-CCF4-58FE-72C36A8ED174,FORK,sshd,2.0,10.0
46,ta1-trace-2,2019-05-14T10:27:40.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:D0F6F54D-F8EA-5F9D-95C8-B7CFAA28447F,EXECUTE,sh,2.0,10.0
47,ta1-trace-2,2019-05-14T10:28:03.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:8262C72B-9D9D-FD8B-C9D5-5AAA17C0C5F7,EXECUTE,sshd,2.0,10.0
48,ta1-trace-2,2019-05-14T10:28:03.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:8A200E01-6547-A12C-BCEF-5F18E97E6A9E,FORK,sshd,2.0,10.0
49,ta1-trace-2,2019-05-14T10:28:04.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:8A200E01-6547-A12C-BCEF-5F18E97E6A9E,FORK,sshd,2.0,10.0
50,ta1-trace-2,2019-05-14T10:28:03.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:91F0CA24-B383-395E-AC8B-FB28186F4F63,FORK,sh,2.0,10.0
51,ta1-trace-2,2019-05-14T10:27:45.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:3DA9A4C8-E490-73B0-0719-09440AD719A8,EXECUTE,sshd,2.0,10.0
52,ta1-trace-2,2019-05-14T10:27:45.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:A9FD6E39-BF45-79D9-CDAF-A4F8DBC44133,FORK,sshd,2.0,10.0
53,ta1-trace-2,2019-05-14T10:27:45.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:0EC2404B-CC15-3F36-987B-CA6F7926C04C,EXECUTE,sh,2.0,10.0
54,ta1-trace-2,2019-05-14T10:29:29.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:4BDB8F0A-BAB5-B05F-980F-7831E46483BC,EXECUTE,sshd,2.0,10.0
55,ta1-trace-2,2019-05-14T10:29:29.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:28A6203D-6098-65FA-9366-CAC34161F519,FORK,sshd,2.0,10.0
56,ta1-trace-2,2019-05-14T10:29:29.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:92E153DA-B7E8-C5F5-F0A8-C6AA94C32B45,EXECUTE,sh,2.0,10.0
57,ta1-trace-2,2019-05-14T10:27:51.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:A404E55A-BA71-044F-A9CD-0019176F4AC3,EXECUTE,sshd,2.0,10.0
58,ta1-trace-2,2019-05-14T10:27:51.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:E61F4A13-66DA-62D7-7EE1-C4E3D0B12881,FORK,sshd,2.0,10.0
59,ta1-trace-2,2019-05-14T10:27:51.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:D99752DA-DFD2-64C1-518A-60EFB4C058BC,EXECUTE,sh,2.0,10.0
60,ta1-trace-2,2019-05-14T11:02:28.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:07321A91-D39E-2021-A58A-CD815EB9F509,EXECUTE,sshd,2.0,0.0
61,ta1-trace-2,2019-05-14T11:02:28.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:9CFE6741-6FEF-2FED-8101-297DB232A40E,FORK,sshd,2.0,0.0
62,ta1-trace-2,2019-05-14T11:02:28.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:9F1BB93F-F057-6281-9C9A-EC79D9FE630B,EXECUTE,sh,2.0,0.0
63,ta1-trace-2,2019-05-14T11:05:23.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:A7FBC730-6809-702A-BA56-3F29D53EB719,EXECUTE,sshd,2.0,0.0
64,ta1-trace-2,2019-05-14T11:05:23.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:166EBFA0-1CE9-3360-0310-3413CC9B63B4,FORK,sshd,2.0,0.0
65,ta1-trace-2,2019-05-14T11:05:23.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:878B4602-9B02-C4BE-3587-AA89B362BB7E,EXECUTE,sh,2.0,0.0
66,ta1-trace-2,2019-05-14T10:49:43.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:FDF587A3-9D73-1AE8-C25B-43C673880E40,EXECUTE,sshd,2.0,0.0
67,ta1-trace-2,2019-05-14T11:14:41.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:1769DDAF-B8AD-89E7-658E-3F32C0270E24,EXECUTE,sshd,2.0,0.0
68,ta1-trace-2,2019-05-14T11:14:41.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:BA5FBE27-26EA-F899-DA1E-D6D7189C634E,FORK,sshd,2.0,0.0
69,ta1-trace-2,2019-05-14T11:14:41.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:053D9E66-99F9-33A9-A2C7-EE678595182A,EXECUTE,sh,2.0,0.0
70,ta1-trace-2,2019-05-14T10:44:21.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:E7D07A5E-4089-8425-70F9-CCA08D6446F0,EXECUTE,sshd,2.0,0.0
71,ta1-trace-2,2019-05-14T10:58:27.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:15C8724B-BDAC-9F59-4E4A-ABCCBA0D8E37,EXECUTE,sshd,2.0,0.0
72,ta1-trace-2,2019-05-14T10:58:27.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:B19BF182-D039-F6C4-EB4A-078FB27BB032,FORK,sshd,2.0,0.0
73,ta1-trace-2,2019-05-14T10:58:27.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:F4A82372-02A4-4092-9EEC-7C4FF448A240,EXECUTE,sh,2.0,0.0
74,ta1-trace-2,2019-05-14T10:56:50.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:E6C3A0FF-12D7-7D46-0A49-0C3BFD067B92,EXECUTE,sshd,2.0,0.0
75,ta1-trace-2,2019-05-14T10:56:50.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:93A25418-BE6D-3955-32B1-85CE311FA6AD,FORK,sshd,2.0,0.0
76,ta1-trace-2,2019-05-14T10:56:50.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:489D665F-182A-F1D5-FDBC-537C7A0B9783,EXECUTE,sh,2.0,0.0
77,ta1-trace-2,2019-05-14T10:49:01.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:F483801B-7AA3-8585-8569-72D4D42765B0,EXECUTE,sshd,2.0,0.0
78,ta1-trace-2,2019-05-14T10:47:11.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:B3A6C190-AD81-B5A7-F527-4528BB88FA95,EXECUTE,sshd,2.0,0.0
79,ta1-trace-2,2019-05-14T10:47:11.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:28B8DFDF-DD8A-620D-8A9D-FE38195F798F,FORK,sshd,2.0,0.0
80,ta1-trace-2,2019-05-14T11:22:54.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:32470DB4-7333-124F-05CF-CB3FA8360B5D,EXECUTE,sshd,2.0,0.0
81,ta1-trace-2,2019-05-14T11:22:55.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:99581CA9-F430-B7C3-22C4-B82E8A33BD44,FORK,sshd,2.0,0.0
82,ta1-trace-2,2019-05-14T11:22:54.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:99581CA9-F430-B7C3-22C4-B82E8A33BD44,FORK,sshd,2.0,0.0
83,ta1-trace-2,2019-05-14T11:22:54.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:6E34F6C7-8178-FAB0-EA8C-7FAA7CD89DC6,EXECUTE,sh,2.0,0.0
84,ta1-trace-2,2019-05-14T11:25:01.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:3213084B-8743-A82F-7754-6942C4A9B387,EXECUTE,sshd,2.0,0.0
85,ta1-trace-2,2019-05-14T11:25:01.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:682341CB-5D8B-72B9-3D3B-F4C39C3CC910,FORK,sshd,2.0,0.0
86,ta1-trace-2,2019-05-14T11:25:01.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:3E3B838B-B604-32B9-0945-AB73863B9886,EXECUTE,sh,2.0,0.0
87,ta1-trace-2,2019-05-14T11:04:57.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:91E5DD8B-E077-AF52-06F2-164E07DA2ED1,EXECUTE,sshd,2.0,0.0
88,ta1-trace-2,2019-05-14T11:04:57.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:47A34721-CEEB-B484-612C-D8BEF25D6A99,FORK,sshd,2.0,0.0
89,ta1-trace-2,2019-05-14T11:04:58.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:47A34721-CEEB-B484-612C-D8BEF25D6A99,FORK,sshd,2.0,0.0
90,ta1-trace-2,2019-05-14T11:04:57.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:972C2CEE-8D82-4E4E-36AB-CB8307B941BA,EXECUTE,sh,2.0,0.0
91,ta1-trace-2,2019-05-14T10:52:30.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:9CCA6686-523C-BBB1-8D84-B76B55138E49,EXECUTE,sshd,2.0,0.0
92,ta1-trace-2,2019-05-14T10:52:30.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:4D108FD0-4B2A-A021-3D03-2BFD2B43CF06,FORK,sshd,2.0,0.0
93,ta1-trace-2,2019-05-14T10:52:30.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:A6F75510-0035-BE55-B4B9-30DB81BEDFE9,EXECUTE,sh,2.0,0.0
94,ta1-trace-2,2019-05-14T11:11:57.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:79F6ABD2-74F4-19E3-6216-0FBBFE60A04F,EXECUTE,sshd,2.0,0.0
95,ta1-trace-2,2019-05-14T11:11:57.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:D629413A-A3C1-995E-B0AD-A2D8EB52845F,FORK,sshd,2.0,0.0
96,ta1-trace-2,2019-05-14T11:11:57.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:9AF69A01-889E-81A5-0FA8-8213DFB04D31,EXECUTE,sh,2.0,0.0
97,ta1-trace-2,2019-05-14T11:19:44.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:6FE8E244-DDF0-B585-3E63-B362B4FF5205,EXECUTE,sshd,2.0,0.0
98,ta1-trace-2,2019-05-14T11:19:44.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:59BCC673-C0DF-8608-F216-EF7D7EBF9400,FORK,sshd,2.0,0.0
99,ta1-trace-2,2019-05-14T11:19:44.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:C2483AA7-FFCA-80C9-A62E-25245934E3AC,EXECUTE,sh,2.0,0.0
100,ta1-trace-2,2019-05-14T11:09:43.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:08E668D6-F54F-2076-1952-E123C5EDE998,EXECUTE,sshd,2.0,0.0
101,ta1-trace-2,2019-05-14T11:09:43.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:2F3D540D-1207-1488-ED0F-99CB02701889,FORK,sshd,2.0,0.0
102,ta1-trace-2,2019-05-14T11:09:43.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:9BF17643-1074-1A3A-9574-C3637E2BF9B8,EXECUTE,sh,2.0,0.0
103,ta1-trace-2,2019-05-14T10:42:42.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:D9FDD92D-7D32-2117-3289-6D14C6223C6B,EXECUTE,sshd,2.0,0.0
104,ta1-trace-2,2019-05-14T10:53:45.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:90FE4E71-86FC-7485-CD55-A9EDAA0BB651,EXECUTE,sshd,2.0,0.0
105,ta1-trace-2,2019-05-14T10:53:45.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:2CB6E42A-FCDB-F96C-3360-605E0A73B37E,FORK,sshd,2.0,0.0
106,ta1-trace-2,2019-05-14T10:53:45.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:87EE6D90-9928-0F81-924C-7046F9280E08,EXECUTE,sh,2.0,0.0
107,ta1-trace-2,2019-05-14T10:44:12.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:ADED2ACF-D8C9-37FC-3D87-420B40F0A7D8,EXECUTE,sshd,2.0,0.0
108,ta1-trace-2,2019-05-14T11:20:43.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:796DDA11-BCE4-ABFD-2763-7D9CE1D0FBD3,EXECUTE,sshd,2.0,0.0
109,ta1-trace-2,2019-05-14T11:20:43.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:6C562142-FFE5-E228-23BA-637F0503F70C,FORK,sshd,2.0,0.0
110,ta1-trace-2,2019-05-14T11:20:43.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:7EF1AD74-B2A4-49E9-F0D4-21DF79926360,EXECUTE,sh,2.0,0.0
111,ta1-trace-2,2019-05-14T11:11:09.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:78E4D8A2-99B3-8773-D053-3BCE4AAA794D,EXECUTE,sshd,2.0,0.0
112,ta1-trace-2,2019-05-14T11:11:10.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:586DDC2A-AAA4-4F30-EB5E-72D29F02EDE4,FORK,sshd,2.0,0.0
113,ta1-trace-2,2019-05-14T11:11:10.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:C482C3E1-0EA1-23C1-4CC9-10C90A6142F3,EXECUTE,sh,2.0,0.0
114,ta1-trace-2,2019-05-14T10:50:51.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:08955301-6788-8EF8-8BE5-4493DC3DF205,EXECUTE,sshd,2.0,0.0
115,ta1-trace-2,2019-05-14T11:11:57.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:62801B13-89F6-63E9-2074-DEDA21D01C20,EXECUTE,sshd,2.0,0.0
116,ta1-trace-2,2019-05-14T11:11:58.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:5CFF0E91-6171-7D27-0663-FA082C665FDA,FORK,sshd,2.0,0.0
117,ta1-trace-2,2019-05-14T11:11:58.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:66EB639B-42D2-E7C2-0323-ADE33A083C54,EXECUTE,sh,2.0,0.0
118,ta1-trace-2,2019-05-14T10:58:41.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:0E826623-E43C-3B24-F09A-50E92E6DD35D,EXECUTE,sshd,2.0,0.0
119,ta1-trace-2,2019-05-14T10:58:41.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:03740A72-7B1D-F3BD-AA75-13B8B8116410,FORK,sshd,2.0,0.0
120,ta1-trace-2,2019-05-14T10:58:41.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:09E26464-DBAB-EF37-1A4A-EAD17084E002,EXECUTE,sh,2.0,0.0
121,ta1-trace-2,2019-05-14T11:07:18.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:CB371355-D395-13E4-3AFB-53CB9D18492E,EXECUTE,sshd,2.0,0.0
122,ta1-trace-2,2019-05-14T11:07:19.000000000,sshd:DEF8FC47-7A9A-FBED-6B2A-08B2189BECCD,sshd:DC8794AF-B96E-F8DB-FF57-D3FBC9A02391,FORK,sshd,2.0,0.0
